facility_id,facility_name,state,latitude,longitude,naics_code,industry_type,carbon_dioxide_emission
1000378,Abbott Laboratories,AZ,32.894,-111.78312,311514,Other,27909.2
1003205,Abbott Nutrition - A Division of Abbott Laboratories,VA,37.130556,-79.267778,311514,Other,28914.3
1010630,Aberdeen Generating Station,SD,45.45807,-98.50242,221112,Power Plants,19753.9
1012891,Abilene Environmental Landfill,TX,32.523921,-99.750711,562212,Waste,10.4
1001347,Acadia Power Station,LA,30.4284,-92.4112,221112,Power Plants,2133385
1008234,Accident Station,MD,39.633667,-79.340479,486210,Petroleum and Natural Gas Systems,21167.1
1000125,Ackerman Combined Cycle,MS,33.3806,-89.2039,221112,Power Plants,1183833.3
1011325,Acme Brick - Denton Plant,TX,33.181116,-97.133909,327120,Minerals,25453.8
1012051,Acme Brick - Texas Clay Plants,TX,32.166628,-96.017302,327120,Minerals,22632.2
1003446,Ada County Solid Waste Management,ID,43.705695,-116.281228,562212,Waste,19.6
1000603,Addis Carbon Black Plant,LA,30.3288,-91.2792,325180,Chemicals,267309.7
1000089,AdvanSix Resins & Chemicals LLC,PA,40.0067,-75.0686,325194,Chemicals,164423.8
1005068,Advanced Graphite Materials LLC,WV,39.25496,-80.29091,335991,Other,27985.6
1006553,"Advanced Tri-Gen Power Systems, LLC",IL,40.843013,-89.564082,221112,Power Plants,103913.6
1012089,"Aemetis Advanced Fuels Keyes, Inc.",CA,37.553007,-120.916475,325193,"Other,Suppliers of CO2",75054.3
1002316,Aera Energy 25 Hill,CA,35.09233,-119.407371,211120,Petroleum and Natural Gas Systems,97071.3
1002156,Aera Energy Alberta Finley Shale,CA,35.23147,-119.57948,211120,Petroleum and Natural Gas Systems,66933.5
1006844,Aera Energy Anderson Fitzgerald,CA,35.299879,-119.742604,211120,Petroleum and Natural Gas Systems,215952.8
1006845,Aera Energy Belridge,CA,35.45306,-119.719337,211120,Petroleum and Natural Gas Systems,1587758.2
1003702,Aera Energy Buena Fe,CA,35.09233,-119.407371,211120,Petroleum and Natural Gas Systems,10451.1
1002315,Aera Energy Calso,CA,35.299879,-119.742604,211120,Petroleum and Natural Gas Systems,36597.1
1006405,Aera Energy Coalinga,CA,36.24005,-120.32416,211120,Petroleum and Natural Gas Systems,201891.6
1012480,Aera Energy Lockwood,CA,35.0892,-119.4069,211120,Petroleum and Natural Gas Systems,11494.8
1005790,Aera Energy Lost Hills,CA,35.299879,-119.742604,211120,Petroleum and Natural Gas Systems,186127.4
1006914,Aera Energy MOCO,CA,35.09233,-119.407371,211120,Petroleum and Natural Gas Systems,184624.3
1005635,Aera Energy Metson,CA,35.09233,-119.407371,211120,Petroleum and Natural Gas Systems,31045.3
1012475,Aera Energy Penn Zier,CA,36.2615718,-120.4357631,211120,Petroleum and Natural Gas Systems,39174.2
1006846,Aera Energy San Ardo,CA,35.954969,-120.864089,211120,Petroleum and Natural Gas Systems,262876.3
1009944,Aera Energy Wier Gore Maxwell,CA,35.23147,-119.57948,211120,Petroleum and Natural Gas Systems,14496.3
1006556,Afton Generating Station,NM,32.1134,-106.848,221112,Power Plants,391490.2
1002365,Ag Processing Inc,IA,42.305176,-96.362271,311224,Other,74360.8
1013891,Ag Processing Inc,SD,45.47352,-98.414865,311224,Other,51996.3
1012864,Agropur,ID,42.709612,-114.527559,311513,Other,31460.1
1012857,Agropur Inc.,WI,44.556959,-87.764596,311511,Other,26970
1013643,"Agropur, Inc.",SD,44.579444,-97.210556,311513,Other,42595.7
1013698,Agua Dulce,TX,27.747164,-97.818037,486210,Petroleum and Natural Gas Systems,187626.9
1013907,Agua Dulce Compressor Station,TX,29.76003,-95.36387,486210,Petroleum and Natural Gas Systems,36824.9
1007206,Agua Fria Generating Station,AZ,33.5542,-112.2161,221112,Power Plants,201275.5
1000423,Agua Mansa Power,CA,34.0414,-117.3603,221112,Power Plants,8744.8
1007273,Ahlstrom - Munksjo Mosinee LLC,WI,44.791101,-89.700253,322121,"Pulp and Paper,Waste",177321.4
1011038,"Ahlstrom Filtration, LLC.",IL,39.555441,-89.280587,322121,Pulp and Paper,13753.1
1005991,Ahlstrom-Munksjo NA Specialty Solutions LLC,WI,45.6391,-89.421,322121,Pulp and Paper,174548.8
1004045,Ahlstrom-Munksjo North America SPECIALTY SOLUTIONS,WI,44.44739,-88.06851,322121,Pulp and Paper,47528.9
1007253,Air Liquide Hydrogen Plant,WA,48.467675,-122.553982,325120,Chemicals,61783.5
1006711,Air Liquide Large Industries US - SMR,TX,29.623333,-95.045833,325120,Chemicals,502109.9
1013917,Air Products - Geismar 3 HYCO,LA,30.19641,-91.01745,325120,Chemicals,239321
1013205,Air Products Baytown 3 Facility,TX,29.752,-94.909222,325120,Chemicals,1001688.9
1004442,Air Products LLC - Corpus Christi,TX,27.809555,-97.457489,325120,Chemicals,180834.8
1006943,Air Products LLC - Pasadena SMR,TX,29.716191,-95.194361,325120,Chemicals,377657.4
1003160,Air Products La Porte Facility,TX,29.702,-95.071,325120,Power Plants,97151.3
1006402,Air Products Port Arthur Facility,TX,29.859444,-93.965833,325120,"Chemicals,Suppliers of CO2",2422229.7
1011460,Air Products and Chemicals - Norco SMR,LA,30.0169,-90.40874,325120,Chemicals,913552.7
1010506,Air Products and Chemicals Inc. Luling SMR Facility,LA,29.92444,-90.352217,325120,Chemicals,703828.5
1010625,Air Products and Chemicals Inc./Detroit Hydrogen Facility Marathon Refinery,MI,42.28689,-83.15642,325120,Chemicals,392799.2
1004586,"Air Products and Chemicals, Inc. - BR SMR",LA,30.493536,-91.187226,325120,Chemicals,806336
1005852,"Air Products and Chemicals, Inc. - Joliet, IL H2 Plant",IL,41.413831,-88.18346,325120,Chemicals,102214.9
1010624,Akutan Seafood Processing Facility,AK,54.132189,-165.786894,311710,Other,49998.5
1006235,Aladdin Manufacturing - Glasgow facility,VA,37.636098,-79.446543,314110,Other,12118.8
1012815,Alamo Gas Plant,TX,31.2816037,-95.5197394,486210,Petroleum and Natural Gas Systems,169162.5
1007208,Alamo San Antonio Cement Plant,TX,29.610148,-98.367792,327999,Minerals,783303.9
1010937,"Alaska Village Electric Cooperative, Inc.",AK,61.17697,-149.87559,221112,Power Plants,31202.6
1013912,Albany,GA,31.54744797,-84.24867473,486210,Petroleum and Natural Gas Systems,28525.8
1003570,Albemarle Corporation Bayport Plant,TX,29.64174,-95.0654,325180,Chemicals,111079.1
1009825,"Albert Einstein College of Medicine, Inc.",NY,40.85112,-73.84435,622110,Other,31745.1
1012517,Alcoa USA Corp.,NY,44.965835,-74.8935,331313,Metals,266836.5
1003448,"Alcon Vision, LLC",TX,32.65784,-97.32095,325412,Chemicals,29710.1
1000955,Alex Ty Cooke Generating Station,TX,33.5211,-101.7906,221112,Power Plants,510.6
1012943,Alexander City,AL,33.005502,-85.899101,486210,Petroleum and Natural Gas Systems,138749.4
1012573,"Alexander Orr, Jr. Water Treatment Plant",FL,25.708072,-80.336146,221310,Other,25699.3
1005044,"Algonquin Power Sanger, LLC",CA,36.68508,-119.55227,221112,Power Plants,28942
1006409,"Algonquin Power Windsor Locks, LLC",CT,41.9227,-72.6255,221112,Power Plants,91697.7
1001217,Allegany Generating Station,NY,42.5083,-78.0661,221112,Power Plants,8744.9
1000916,Allen,TN,35.0742,-90.1439,221112,Power Plants,1330986.3
1002050,Allen,OK,34.866489,-96.352924,486210,Petroleum and Natural Gas Systems,46696.3
1000691,Allen S King,MN,45.03,-92.7786,221112,Power Plants,851803.3
1011298,Alliance Compressor Station,TX,33.035137,-97.332832,486210,Petroleum and Natural Gas Systems,30.9
1006841,Alliance Pipeline L.P. Albert Lea 25-A,MN,43.64461,-93.15942,486210,Petroleum and Natural Gas Systems,42885.9
1007315,Almond Power Plant,CA,37.5739,-120.9854,221112,Power Plants,138472.6
1003689,Alon Bakersfield Refining,CA,35.3825,-119.070556,324110,Petroleum and Natural Gas Systems,16313.4
1013070,Alpaca Energy LLC,PA,41.663988,-76.808492,221112,Power Plants,15066.8
1005826,"AlphaPET, Inc.",AL,34.64162,-87.05203,325211,Other,46175.7
1012152,Alpine Power Plant,MI,45.063748,-84.825348,221112,Power Plants,447539.6
1013088,Alpont LLC,OH,41.65919,-83.45071,325199,Chemicals,47302.6
1000417,Alsey Station,IL,39.5697,-90.4362,221112,Power Plants,19016
1001625,AltaGas Ripon Energy Inc.,CA,37.7313,-121.1161,221112,Power Plants,3784.5
1007699,Altamont Landfill & Resource Recovery Facility,CA,37.753333,-121.648611,562212,Waste,507.5
1004861,"Alto ICP, LLC",IL,40.556501,-89.666235,312140,"Other,Suppliers of CO2,Waste",170566.2
1000413,"Alto Pekin, LLC",IL,40.555,-89.6628,325193,"Other,Suppliers of CO2,Waste",265755.3
1012374,"Alumax Mill Products, Inc.",TX,33.450707,-94.134356,331314,Metals,41811.1
1003209,Amber Junction Compressor Station,OK,35.160203,-97.857536,486210,Petroleum and Natural Gas Systems,16480.7
1006878,American Crystal Sugar Company - Drayton,ND,48.591667,-97.175,311313,"Minerals,Waste",285789.1
1001859,"American Sugar Refining, Inc. - Baltimore Refinery",MD,39.28023,-76.57112,311314,Other,108734
1001861,"American Sugar Refining, Inc. - Yonkers Refinery",NY,40.92564,-73.90465,311314,Other,79578.4
1005814,American Zinc Recycling Corp. - Barnwell,SC,33.248394,-81.484959,331492,Metals,116073.3
1004427,American Zinc Recycling Corp. - Chicago,IL,41.687371,-87.554861,331492,Metals,56954.8
1004723,American Zinc Recycling Corp. - Palmerton,PA,40.808331,-75.583339,331492,Metals,150083.1
1004997,American Zinc Recycling Corp. - Rockwood,TN,35.86959,-84.69576,331492,Metals,105615.1
1005802,Ames,IA,42.0247,-93.6069,221112,Power Plants,178492.8
1003757,"Amsted Rail Company, Inc.",IL,38.70316,-90.158809,331513,Metals,8863.8
1000865,Anadarko,OK,35.0847,-98.23,221112,Power Plants,291845.8
1003759,"Analog Devices, Inc./ Wilmington Manufacturing",MA,42.53093,-71.14964,334413,Other,5370.1
1002181,Anchor Glass Container - Plant 41,NY,42.122347,-76.813115,327213,Minerals,97016.3
1004943,Anchor Glass Container Corporation - Plant 14,GA,32.586745,-83.591784,327213,Minerals,58943.4
1005074,Anchor Glass Container Corporation - Plant 15,OK,35.447778,-95.962778,327213,Minerals,93258.2
1004941,Anchor Glass Container Corporation. - Plant 07,FL,30.349681,-81.712584,327213,Minerals,60387
1004942,Anchor Glass Container Corporation. - Plant 12,MN,44.79875,-93.46714,327213,Minerals,82506.7
1002178,Anchor Glass Container. - Plant 42,IN,39.125,-84.85545,327213,Minerals,37910.7
1007246,Anclote Power Plant,FL,28.1844,-82.7887,221112,Power Plants,1387049.3
1001097,Angus Anson,SD,43.6033,-96.6369,221112,Power Plants,89891
1002037,Anheuser-Busch LLC. - St. Louis Brewery,MO,38.5961,-90.2128,312120,"Other,Suppliers of CO2",78794.2
1008268,Antelope Hills Gas Plant,TX,35.996714,-100.12421,486210,Petroleum and Natural Gas Systems,0.1
1006652,Antelope Station,TX,33.866995,-101.866362,221112,Power Plants,119216.1
1001055,Antelope Valley,ND,47.3714,-101.8344,221112,Power Plants,6237896.1
1013385,Antero Clearwater Facility,WV,39.256088,-80.903362,213112,Petroleum and Natural Gas Systems,273.7
1005949,Apache Station,AZ,32.0619,-109.8931,221112,Power Plants,1587736
1000068,Apex Generating Station,NV,36.4178,-114.9622,221112,Power Plants,1038842.2
1012992,Aptina LLC,ID,43.596395,-116.534622,334413,Other,1519.8
1004686,Arapaho,OK,35.7481,-99.202,211130,Petroleum and Natural Gas Systems,19815.4
1001360,Arapahoe Combustion Turbine Facility,CO,39.6692,-105.0018,221112,Power Plants,103867.3
1013151,Arauco North America,MI,44.5985,-84.6865,321219,Other,58529
1003476,Archer Daniels Midland,MO,39.169552,-91.879288,311224,Other,32385.6
1005661,Archer Daniels Midland Co.,IL,39.8675,-88.885,311221,"Injection of CO2,Other,Suppliers of CO2,Waste",4428881.1
1013749,"Archer Daniels Midland Co. - Enderlin, ND",ND,46.6137,-97.5769,311224,"Other,Waste",36007.8
1003379,Arconic Lancaster Corp,PA,40.063333,-76.320556,331315,Metals,115705.5
1002483,Arconic Massena LLC,NY,44.950425,-74.893685,331318,"Metals,Waste",6563.7
1005833,Arcosa BR LW LLC ERWINVILLLE DIV,LA,30.534915,-91.418809,212325,Other,37258.1
1005835,"Arcosa LW BR, LLC Livingston DIV",AL,32.56486,-88.19967,212325,Other,70629.7
1002800,Arcosa Lightweight - Brooks Plant,KY,38.0381,-85.7153,327999,Minerals,42793.3
1012548,Arcosa Lightweight - Frazier Park,CA,34.7666,-119.0447,212325,Other,19031.4
1013060,Arcosa Lightweight Indiana,IN,39.52537,-86.37786,212324,Other,41055.1
1002504,Ardagh Glass Inc. (Bridgeton),NJ,39.409,-75.21958,327213,Minerals,55438.5
1005977,Ardagh Glass Inc. (Burlington),WI,42.6626,-88.2906,327213,Minerals,78187.5
1000105,Ardagh Glass Inc. (Dolton),IL,41.642117,-87.599663,327213,Minerals,86265.2
1000002,Ardagh Glass Inc. (Dunkirk),IN,40.371053,-85.198134,327213,Minerals,113438.7
1000003,Ardagh Glass Inc. (Henderson),NC,36.2907,-78.3935,327213,Minerals,81049.9
1000005,Ardagh Glass Inc. (Madera),CA,36.92375,-120.10412,327213,Minerals,79792.7
1000028,Ardagh Glass Inc. (Pevely),MO,38.29372,-90.39969,327213,Minerals,75557.2
1000020,Ardagh Glass Inc. (Port Allegany),PA,41.81787,-78.28699,327213,Minerals,63497.7
1000021,Ardagh Glass Inc. (Ruston),LA,32.543572,-92.766871,327213,Minerals,41219.2
1000023,Ardagh Glass Inc. (Sapulpa),OK,36.009924,-96.099233,327213,Minerals,111700.2
1000024,Ardagh Glass Inc. (Seattle),WA,47.551767,-122.337152,327213,Minerals,58607.1
1000026,Ardagh Glass Inc. (Wilson),NC,35.7602,-77.8826,327213,Minerals,94090.5
1006060,Ardagh Glass Inc. (Winchester),IN,40.173694,-84.971694,327213,Minerals,101070.4
1003258,Ardagh Glass Packaging Inc. (Houston),TX,29.76151,-95.25591,327213,Minerals,61713.8
1008677,Area 51 CGP Facility,TX,28.651637,-98.000845,213112,Petroleum and Natural Gas Systems,44340.6
1008680,Area 71 CGP Facility,TX,28.651637,-98.000845,213112,Petroleum and Natural Gas Systems,35978.8
1012986,Area 71B CGP Facility,TX,28.9579,-97.6946,211120,Petroleum and Natural Gas Systems,57374.1
1008681,Area 72 CGP Facility,TX,28.651637,-98.000845,213112,Petroleum and Natural Gas Systems,58096
1005158,Arecibo Landfill,PR,18.466542,-66.625644,562212,Waste,20.4
1005458,Argos Cement LLC,FL,29.690671,-82.582134,327310,Minerals,830537
1002750,Argos Cement LLC - Harleyville Plant,SC,33.226205,-80.452832,327310,Minerals,566192.1
1006164,"Argos Puerto Rico, Corp.",PR,18.3944,-66.2976,327310,Minerals,49785.6
1001760,Arkansas Loop & Simpson Treating Plants,CO,37.0532,-107.7855,211130,Petroleum and Natural Gas Systems,338943.6
1004404,Arkoma,OK,34.63339,-96.17768,486210,Petroleum and Natural Gas Systems,31768.2
1002772,Arlington Compressor Station,WY,41.682318,-106.11105,486210,Petroleum and Natural Gas Systems,636
1002645,Arlington Landfill,TX,32.80776,-97.10376,562212,Waste,18.6
1001399,Arlington Valley Energy Facility,AZ,33.3417,-112.8897,221112,Power Plants,839092.1
1000315,Armagh Compressor Station,PA,40.4319,-79.085,486210,Petroleum and Natural Gas Systems,26743.9
1004087,Armstrong Gas Plant,TX,29.133889,-97.039161,211130,"Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems",85854.1
1005709,"Armstrong Power, LLC",PA,40.6383,-79.3503,221112,Power Plants,645231.6
1006883,Armstrong World Industries Inc,GA,32.773497,-83.6516,339999,Other,87809.7
1003846,Arnold Engineering Development Center,TN,35.383056,-86.043611,928110,Other,27520.4
1012906,Arrowhead Gas Plant,TX,31.2403011,-103.065333,211130,Petroleum and Natural Gas Systems,224489.5
1001609,Arsenal Hill Power Plant,LA,32.5181,-93.7611,221112,Power Plants,1302540.7
1000759,Arthur Kill,NY,40.5915,-74.2027,221112,Power Plants,547355.8
1007189,Arvah B Hopkins,FL,30.4522,-84.4,221112,Power Plants,709929.5
1007311,Asbury,MO,37.3596,-94.5913,221112,Power Plants,0
1000158,Ascend (Decatur Plant),AL,34.6339,-87.0244,325199,"Chemicals,Suppliers of CO2",463081.6
1004962,Ascend Performance Materials LLC,FL,30.596678,-87.251977,325211,"Chemicals,Waste",988514.3
1002530,Ash Grove Cement Company-LEAMINGTON,UT,39.563527,-112.197061,327310,Minerals,568569.1
1007180,Asheville Steam Electric Plant,NC,35.4714,-82.5431,221112,Power Plants,1199523.5
1004873,Asphalt Hawaii Kalaeloa Asphalt Terminal,HI,21.31948,-158.116295,424710,Petroleum and Natural Gas Systems,1597.1
1000132,Astoria Gas Turbine Power,NY,40.7864,-73.9133,221112,Power Plants,15670.2
1007053,Astoria Generating Station,NY,40.7869,-73.9122,221112,Power Plants,486581
1002577,Athens,OH,39.24099,-82.12427,486210,Petroleum and Natural Gas Systems,44221.4
1000101,Athens Generating Company,NY,42.2728,-73.8492,221112,Power Plants,760072.1
1004233,"Atlantis, MMS Platform ID 02481, Complex ID 1223-1",LA,27.19545638,-90.02698449,211120,Petroleum and Natural Gas Systems,216289.9
1006523,Atmos Energy Corporation - APT Howard,TX,32.92548,-96.81613,486210,Petroleum and Natural Gas Systems,65266.6
1007247,Attala Generating Plant,MS,33.0142,-89.6758,221112,Power Plants,751773.6
1004818,"Attis Ethanol Fulton, LLC",NY,43.3,-76.381,325193,"Other,Suppliers of CO2",25029.6
1001379,Audrain Power Plant,MO,39.3092,-91.5369,221112,Power Plants,14839.2
1002822,"Auria Albemarle, LLC",NC,35.397519,-80.211922,314110,Other,128.5
1001780,Auriga Polymers Inc.,SC,35.027817,-81.87896,325211,Other,91089.8
1010658,Aurora Ethanol Complex,NE,40.870035,-98.045509,325193,Other,113871.7
1001397,Aurora Generating Station,IL,41.8151,-88.2265,221112,Power Plants,419429.8
1013293,Aurubis Buffalo Inc.,NY,42.94765,-78.89284,331420,Metals,31759
1008835,Aux Sable Midstream - Palermo Conditioning Plant,ND,48.301166,-102.220966,211130,"Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems",8934.4
1008734,Avago Technologies,CO,40.5236,-105.02021,334413,Other,13949
1000843,Avon Lake Power Plant,OH,41.5042,-82.05,221112,Power Plants,242008.3
1003903,"Axiall, Aberdeen",MS,33.813889,-88.556114,325211,Other,49704.3
1002350,"Axiall, LLC",LA,30.262255,-91.185837,325180,Chemicals,1232860.5
1007750,"Axiall, LLC",LA,30.252222,-93.284444,325110,Chemicals,40164.2
1005872,"B BRAUN MEDICAL, INC",CA,33.6878,-117.8379,325412,Chemicals,53075.6
1011597,"BA A 133 B, C-AUX, E (Complex ID # 10249)",TX,27.835135,-96.013057,211120,Petroleum and Natural Gas Systems,2984.9
1002728,BADGER CREEK LIMITED,CA,35.44735,-119.08652,221112,Power Plants,9528
1002032,BADGER STATE ETHANOL,WI,42.5949,-89.66691,325193,"Other,Suppliers of CO2,Waste",100838.1
1004171,BALL STATE UNIVERSITY,IN,40.19765,-85.40893,611310,Other,23433.8
1002943,"BARGATH, INC.- PARACHUTE",CO,39.487297,-108.111356,211130,"Petroleum and Natural Gas Systems,Suppliers of CO2",226234.9
1005395,BARROW UTILITIES & ELECTRIC,AK,71.292071,-156.77847,221112,Power Plants,43443.9
1004406,BARSTOW SANITARY LANDFILL,CA,34.837222,-117.017655,562212,Waste,43.9
1002167,BARTHOLOMEW COUNTY LANDFILL II,IN,39.134761,-85.93343,562212,Waste,31.1
1002401,BARTON COUNTY SANITARY LANDFILL,KS,38.4082,-98.7054,562212,Waste,22.9
1005850,BASF BEAUMONT AGRO PLANT,TX,29.971389,-94.053333,325320,Chemicals,42667.7
1004208,BASF CORP - GEISMAR SITE,LA,30.1979,-91.0035,325199,Chemicals,730338.2
1002613,BASF CORP - PASADENA PLANT,TX,29.731639,-95.152083,325110,Chemicals,39760.6
1007885,BASF CORP ATTAPULGUS OPS,GA,30.738055,-84.49394,327992,Minerals,90554.7
1002622,BASF CORP SAVANNAH OPERATIONS,GA,32.078611,-81.054444,327992,Minerals,34835.5
1000017,BASF CORPORATION,MO,39.834118,-91.436791,325320,Chemicals,132284.4
1003551,BASF CORPORATION,AL,31.279,-87.9955,325199,Chemicals,64354.3
1005378,BASF Corporation,DE,39.71161,-75.60906,325130,Chemicals,31282
1000356,BASF Corporation,IL,41.085542,-87.880542,325613,Chemicals,34307.5
1013958,BASF Corporation,MI,42.2215,-83.1472,325199,Chemicals,35911
1006829,BASF Corporation,GA,32.890393,-83.344945,212324,Other,44114.5
1003325,BASF Corporation,GA,32.852745,-83.232553,212324,Other,162907.7
1001934,BASF FREEPORT SITE,TX,29.002075,-95.399777,325199,Chemicals,667153.1
1006543,BASF TOTAL PETROCHEMICALS LLC,TX,29.951649,-93.887272,325110,Chemicals,1535113
1006355,BASIC AMERICAN FOODS,ID,43.374351,-112.127595,311423,Other,29196.5
1004740,BASIC AMERICAN FOODS,ID,43.201211,-112.382433,115114,Other,58893.5
1002639,BATTLE CREEK LANDFILL,VA,38.622463,-78.586795,562212,Waste,19
1004618,BAY COUNTY WASTE - TO - ENERGY FACILITY,FL,30.2656,-85.5214,562213,Waste,40341.1
1001918,BAYER CROPSCIENCE,MO,39.121472,-94.473417,325320,Chemicals,41891.2
1006417,BAYVIEW LANDFILL,UT,39.95249,-111.95619,562212,Waste,4.7
1012401,BCE-Mach III Midstream Holdings LLC - Lincoln Gas Plant,OK,35.999,-97.8069,211130,Petroleum and Natural Gas Systems,66584.5
1006384,BEACON HEATING,MI,42.33811,-83.04382,221330,Power Plants,174525.8
1006139,BEAR MOUNTAIN LIMITED,CA,35.44735,-119.08652,221112,Power Plants,21428.2
1006416,BEAUMONT POLYETHYLENE PLANT,TX,30.068247,-94.23005,325211,Other,31421
1012062,BECKVILLE GAS PROCESSING PLANT,TX,32.235649,-94.486066,211130,Petroleum and Natural Gas Systems,84623.1
1004815,BEECH HOLLOW SANITARY LANDFILL *,OH,39.12929,-82.465678,562212,Waste,50.4
1005525,BELLEFIELD BOILER PLANT,PA,40.442121,-79.949221,221330,Power Plants,47823.8
1002325,BENEDUM GAS PLANT,TX,31.362088,-101.77962,211130,Petroleum and Natural Gas Systems,382557.1
1013375,BENTELER Steel Tube Manufacturing Corp,LA,32.344236,-93.616501,331210,Metals,23233.8
1003718,BENTONITE PERFORMANCE MINERALS LLC LOVELL,WY,44.82434,-108.14365,212325,Other,36862.6
1003913,BENTONITE PERFORMANCE MINERALS-COLONY,SD,44.68109,-103.8518,212325,Other,32405.5
1005268,BERNICE LAKE,AK,60.693619,-151.387377,221112,Power Plants,5828.2
1004613,BETA OCS PARCELS,CA,33.576,-118.1232,211120,Petroleum and Natural Gas Systems,38695.1
1006093,BF GOODRICH TIRE MANUFACTURING,IN,41.135806,-84.904667,326211,Other,28513.3
1006787,BIG RIVER RESOURCES GALVA LLC,IL,41.169691,-90.024473,325193,Other,173129
1002443,BIG RIVER RESOURCES WEST BURLINGTON LLC,IA,40.831246,-91.220385,325193,Other,140821.2
